,KNN,,,FKNN,,
k,Avg Score,Best Score,Time,Avg Score,Best Score,Time
1,0.2092436180271037,0.2179640718562874,17.334998607635498,0.2092436180271037,0.2179640718562874,88.45098209381104
2,0.21642380311148038,0.2215568862275449,17.718000411987305,0.213552130189382,0.22607655502392343,94.03299903869629
3,0.21929203793370194,0.24790419161676647,18.737988710403442,0.22863736641549437,0.25269461077844313,97.74098443984985
4,0.2190568146004641,0.24191616766467067,18.702985763549805,0.23318425350256425,0.24790419161676647,101.59298825263977
5,0.23437813368478352,0.25269461077844313,19.057983875274658,0.23701372374867485,0.2467065868263473,106.0859854221344
6,0.24323783055897774,0.25988023952095807,19.545000314712524,0.24132280892759933,0.25149700598802394,108.22298526763916
7,0.24490788757413404,0.25598086124401914,19.661000967025757,0.25065925565137664,0.2634730538922156,112.37500023841858
8,0.2470664412801192,0.2562874251497006,19.330998182296753,0.2516207775835888,0.26706586826347306,116.80301475524902
9,0.24706672778844227,0.26107784431137726,19.370017528533936,0.2556880497378449,0.27065868263473053,116.62800121307373
10,0.24969859324413374,0.26467065868263473,19.691999673843384,0.2554476692547919,0.2694610778443114,120.32300043106079
11,0.25209151075838754,0.2607655502392344,19.44200038909912,0.2583213477351517,0.27305389221556886,135.38399648666382
12,0.25759590866114657,0.2715311004784689,20.617005109786987,0.2592768529925794,0.26706586826347306,129.4449963569641
13,0.25567974099647595,0.2727272727272727,22.664013147354126,0.26119416669054235,0.2718562874251497,147.92792057991028
14,0.2542463398561728,0.2631578947368421,22.859004735946655,0.2604735982580294,0.27664670658682633,137.9080150127411
15,0.24897745179497469,0.26555023923444976,23.020613431930542,0.2623880468727616,0.27305389221556886,152.67600083351135
16,0.25855485201845113,0.26913875598086123,24.017993688583374,0.25975388935048566,0.26586826347305387,160.1481568813324
17,0.2580783886771911,0.26555023923444976,23.28900122642517,0.2626284273558147,0.2718562874251497,158.29770612716675
18,0.2614319685986878,0.27904191616766466,26.90740418434143,0.26669741856000917,0.2727272727272727,166.98801445960999
19,0.26071254619946715,0.27065868263473053,26.07798147201538,0.26645617855198694,0.27631578947368424,169.89424991607666
20,0.25688192992006414,0.26586826347305387,23.387020111083984,0.2683734922499499,0.2778443113772455,178.64608454704285
21,0.2590356129845572,0.26467065868263473,24.7969810962677,0.26908976305761684,0.28263473053892213,191.9059956073761
22,0.2592759934676102,0.27305389221556886,22.41499948501587,0.2722038220210298,0.27904191616766466,183.32300066947937
23,0.2623883333810847,0.28023952095808385,24.47800350189209,0.26861272669971065,0.27392344497607657,180.0229914188385
24,0.2607108271495287,0.28023952095808385,25.05004382133484,0.2702902329312667,0.2778443113772455,183.6650059223175
25,0.26214823940635473,0.284688995215311,35.17631530761719,0.26645789760192534,0.2834928229665072,300.7851173877716
