,KNN,,,FKNN,,
k,Avg Score,Best Score,Time,Avg Score,Best Score,Time
1,0.3222979552093476,0.379746835443038,0.4069998264312744,0.3222979552093476,0.379746835443038,0.4970085620880127
2,0.312106458941902,0.3670886075949367,0.4640047550201416,0.3400194741966894,0.4430379746835443,0.7599852085113525
3,0.3094774423888348,0.3670886075949367,0.4660012722015381,0.3780915287244401,0.46835443037974683,0.9109983444213867
4,0.3450178513469653,0.4050632911392405,0.49100518226623535,0.3755598831548199,0.43037974683544306,1.130002498626709
5,0.35774099318403113,0.4050632911392405,0.5749974250793457,0.3907497565725414,0.46835443037974683,1.304997444152832
6,0.3627718273287894,0.4177215189873418,0.5579967498779297,0.3957805907172996,0.46835443037974683,1.5620012283325195
7,0.38062317429406034,0.4177215189873418,0.6728568077087402,0.39844206426484907,0.46835443037974683,1.9090018272399902
8,0.4009087958455047,0.45569620253164556,0.586998462677002,0.40860110353781237,0.4430379746835443,2.2052578926086426
9,0.403440441415125,0.43037974683544306,0.7030093669891357,0.41359948068808833,0.4810126582278481,2.059999942779541
10,0.40837390457643624,0.4810126582278481,0.6640007495880127,0.4237260629665693,0.4936708860759494,2.425999164581299
11,0.3880882830249919,0.43037974683544306,0.7670028209686279,0.4009087958455047,0.45569620253164556,2.453990936279297
12,0.40077896786757544,0.4430379746835443,0.7090024948120117,0.4034079844206427,0.4430379746835443,2.879004716873169
13,0.3831548198636806,0.4177215189873418,0.7190001010894775,0.40094125283998705,0.43037974683544306,2.8580031394958496
14,0.3729957805907173,0.43037974683544306,0.7420003414154053,0.3984096072703668,0.4430379746835443,3.117001533508301
15,0.3629016553067186,0.4177215189873418,0.8570032119750977,0.390814670561506,0.4430379746835443,3.8430016040802
16,0.3451152223304122,0.4050632911392405,0.818995475769043,0.38571892242778316,0.45569620253164556,4.301527261734009
17,0.3577409931840312,0.3924050632911392,0.6739993095397949,0.39084712755598827,0.43037974683544306,3.5970001220703125
18,0.3679324894514768,0.4050632911392405,1.0590004920959473,0.3882830249918857,0.4430379746835443,5.015690326690674
19,0.36286919831223624,0.4430379746835443,0.7130210399627686,0.38571892242778316,0.45569620253164556,4.013003349304199
20,0.36543330087633885,0.45569620253164556,0.7020013332366943,0.3959104186952288,0.4810126582278481,4.256999969482422
21,0.3755598831548198,0.4810126582278481,0.8090002536773682,0.41106783511846806,0.5063291139240507,5.127713680267334
22,0.3654657578708212,0.4810126582278481,0.8849799633026123,0.403440441415125,0.5443037974683544,5.336999416351318
23,0.3679974034404414,0.45569620253164556,0.9010031223297119,0.4009087958455047,0.5316455696202531,5.626983404159546
24,0.3680298604349237,0.46835443037974683,0.9319980144500732,0.38571892242778316,0.4936708860759494,5.7879979610443115
25,0.38318727685816295,0.46835443037974683,0.9380989074707031,0.38055826030509576,0.4936708860759494,6.07535719871521
