,KNN,,,FKNN,,
k,Avg Score,Best Score,Time,Avg Score,Best Score,Time
1,0.7054263565891473,0.7674418604651163,0.17399930953979492,0.7054263565891473,0.7674418604651163,0.9109978675842285
2,0.6635658914728683,0.7209302325581395,0.2010183334350586,0.6772978959025471,0.7674418604651163,1.0969958305358887
3,0.6681063122923587,0.6976744186046512,0.21199941635131836,0.6867109634551494,0.7209302325581395,1.1599957942962646
4,0.6726467331118494,0.7209302325581395,0.21000385284423828,0.6867109634551494,0.7209302325581395,1.2069995403289795
5,0.6491694352159468,0.7209302325581395,0.2319939136505127,0.6960132890365448,0.7441860465116279,1.1810002326965332
6,0.6446290143964563,0.7209302325581395,0.2310037612915039,0.6912513842746401,0.7441860465116279,1.2550008296966553
7,0.6303433001107419,0.7209302325581395,0.2259988784790039,0.6725359911406423,0.7209302325581395,1.3189945220947266
8,0.6305647840531561,0.6744186046511628,0.23499655723571777,0.6866002214839424,0.7441860465116279,1.3750030994415283
9,0.5977851605758582,0.6744186046511628,0.23701143264770508,0.6770764119601329,0.7441860465116279,1.3999996185302734
10,0.6118493909191584,0.6976744186046512,0.24100136756896973,0.6819490586932447,0.7441860465116279,1.5069947242736816
11,0.6071982281284607,0.6976744186046512,0.23399877548217773,0.663233665559247,0.6976744186046512,1.518002986907959
12,0.6163898117386488,0.6976744186046512,0.23099803924560547,0.6677740863787376,0.7209302325581395,1.6349961757659912
13,0.6210409745293466,0.7209302325581395,0.23600053787231445,0.6631229235880399,0.6976744186046512,1.6239986419677734
14,0.6304540420819491,0.6976744186046512,0.2480008602142334,0.6678848283499447,0.6976744186046512,1.6750013828277588
15,0.6397563676633444,0.7209302325581395,0.24599671363830566,0.6678848283499447,0.6976744186046512,1.716998815536499
16,0.6446290143964563,0.6976744186046512,0.24500226974487305,0.6726467331118494,0.6976744186046512,1.7410016059875488
17,0.6446290143964563,0.6976744186046512,0.2599978446960449,0.663233665559247,0.6976744186046512,1.8450007438659668
18,0.6539313399778516,0.6976744186046512,0.26700496673583984,0.663344407530454,0.6976744186046512,1.9330003261566162
19,0.6446290143964563,0.6976744186046512,0.26200294494628906,0.6539313399778516,0.6976744186046512,2.0219922065734863
20,0.6446290143964563,0.6976744186046512,0.26999902725219727,0.663344407530454,0.6976744186046512,1.9849977493286133
21,0.6399778516057586,0.6744186046511628,0.28299784660339355,0.6679955703211518,0.7209302325581395,2.057997226715088
22,0.6306755260243633,0.6511627906976745,0.28099751472473145,0.6679955703211518,0.7209302325581395,2.1039986610412598
23,0.6260243632336656,0.6511627906976745,0.2629969120025635,0.663344407530454,0.7209302325581395,2.1669976711273193
24,0.6167220376522702,0.6511627906976745,0.28699707984924316,0.6586932447397564,0.7209302325581395,2.265996217727661
25,0.621373200442968,0.6511627906976745,0.2839975357055664,0.6633444075304541,0.7209302325581395,2.2430007457733154
