,KNN,,,FKNN,,
k,Avg Score,Best Score,Time,Avg Score,Best Score,Time
1,0.7941176470588234,0.8235294117647058,2.125000476837158,0.7941176470588234,0.8235294117647058,10.460999727249146
2,0.7000000000000001,0.7478991596638656,2.005993127822876,0.8159663865546218,0.8361344537815126,9.764029264450073
3,0.6899159663865546,0.7352941176470589,2.1670050621032715,0.8142857142857143,0.8613445378151261,10.529056549072266
4,0.6941176470588235,0.726890756302521,2.0789990425109863,0.8151260504201681,0.8529411764705882,11.653015613555908
5,0.7100840336134454,0.7436974789915967,2.634998321533203,0.8226890756302521,0.8697478991596639,10.393005847930908
6,0.7134453781512605,0.7394957983193278,2.518003463745117,0.8302521008403361,0.865546218487395,11.322988033294678
7,0.7100840336134454,0.7394957983193278,2.127997398376465,0.8285714285714286,0.865546218487395,10.471022844314575
8,0.7134453781512605,0.7436974789915967,2.4499990940093994,0.826890756302521,0.865546218487395,10.440001487731934
9,0.7168067226890756,0.7521008403361344,2.1370046138763428,0.83109243697479,0.865546218487395,10.51200532913208
10,0.7067226890756303,0.7436974789915967,2.6589958667755127,0.8319327731092437,0.8697478991596639,10.245997428894043
11,0.7134453781512605,0.7394957983193278,1.9430031776428223,0.8336134453781513,0.8823529411764706,12.499985933303833
12,0.7159663865546219,0.7478991596638656,2.2110066413879395,0.8344537815126051,0.8823529411764706,11.291993141174316
13,0.7142857142857143,0.7478991596638656,2.0759971141815186,0.8319327731092437,0.8823529411764706,10.210998296737671
14,0.7109243697478992,0.7478991596638656,1.9300177097320557,0.8344537815126051,0.8823529411764706,12.143985748291016
15,0.7159663865546217,0.7605042016806722,2.447995901107788,0.8403361344537815,0.8823529411764706,10.116371393203735
16,0.7218487394957983,0.7605042016806722,2.2270052433013916,0.8336134453781513,0.8739495798319328,10.968006134033203
17,0.7193277310924369,0.7521008403361344,2.1039822101593018,0.8352941176470589,0.8739495798319328,11.417014598846436
18,0.7168067226890756,0.7436974789915967,2.5979998111724854,0.8378151260504202,0.8823529411764706,12.310996770858765
19,0.7159663865546219,0.7478991596638656,2.0809919834136963,0.8378151260504202,0.8823529411764706,10.73501467704773
20,0.7100840336134454,0.7394957983193278,2.004988193511963,0.838655462184874,0.8823529411764706,10.74897050857544
21,0.7092436974789916,0.726890756302521,2.0159902572631836,0.8378151260504202,0.8739495798319328,11.097985982894897
22,0.707563025210084,0.7352941176470589,2.0199832916259766,0.8361344537815126,0.8781512605042017,10.713983535766602
23,0.7100840336134453,0.7310924369747899,2.023000717163086,0.8352941176470589,0.8781512605042017,10.74299693107605
24,0.7109243697478991,0.7436974789915967,2.021996021270752,0.8361344537815126,0.8781512605042017,12.126001358032227
25,0.7092436974789915,0.7352941176470589,2.253983497619629,0.83109243697479,0.8739495798319328,20.134596586227417
