,KNN,,,FKNN,,
k,Avg Score,Best Score,Time,Avg Score,Best Score,Time
1,0.29577817531305906,0.36153846153846153,0.9009971618652344,0.29577817531305906,0.36153846153846153,1.102001667022705
2,0.27268932617769825,0.3,1.0290031433105469,0.29580202742993444,0.3384615384615385,1.5060088634490967
3,0.2619081693500298,0.2846153846153846,1.0979976654052734,0.29577817531305906,0.3384615384615385,1.817986249923706
4,0.2927847346451998,0.3153846153846154,1.1999943256378174,0.3235897435897436,0.38461538461538464,2.2049975395202637
5,0.3189028026237329,0.3923076923076923,1.2140147686004639,0.3281216457960644,0.4230769230769231,2.571033239364624
6,0.3220751341681574,0.3488372093023256,1.20997953414917,0.3342635658914729,0.4,2.945997714996338
7,0.3051043530113298,0.33076923076923076,1.2980031967163086,0.32505664877757906,0.38461538461538464,3.3169987201690674
8,0.28813357185450206,0.3076923076923077,1.3169984817504883,0.3096601073345259,0.3769230769230769,3.6509511470794678
9,0.30353011329755514,0.3384615384615385,1.333998680114746,0.3297078115682767,0.4076923076923077,4.053001165390015
10,0.3158735837805605,0.36153846153846153,1.3758063316345215,0.33127012522361354,0.4153846153846154,4.389079809188843
11,0.3281932021466905,0.3769230769230769,1.3929996490478516,0.32665474060822897,0.3923076923076923,4.658000707626343
12,0.3235539654144305,0.34615384615384615,1.3680000305175781,0.3328205128205128,0.4307692307692308,5.018998622894287
13,0.32667859272510436,0.35384615384615387,1.4120686054229736,0.3420393559928444,0.4307692307692308,5.460998058319092
14,0.34050089445438286,0.38461538461538464,1.4499726295471191,0.33432319618366135,0.43846153846153846,5.858999729156494
15,0.3281932021466905,0.38461538461538464,1.4459941387176514,0.3359093619558736,0.4076923076923077,6.122999668121338
16,0.34207513416815744,0.36153846153846153,1.53206467628479,0.3266666666666666,0.3923076923076923,6.494001150131226
17,0.3466428145497913,0.38461538461538464,1.5072073936462402,0.3266666666666667,0.38461538461538464,6.888267517089844
18,0.33433512224209905,0.36153846153846153,1.469996452331543,0.3312820512820513,0.4,7.183994293212891
19,0.35593321407274897,0.36923076923076925,1.4779999256134033,0.3420989862850328,0.38461538461538464,8.101672887802124
20,0.343613595706619,0.35384615384615387,1.5299794673919678,0.33438282647584977,0.36923076923076925,8.019996166229248
21,0.3497674418604651,0.36923076923076925,1.469987392425537,0.33129397734048893,0.3769230769230769,9.654988527297974
22,0.3528562909958258,0.3769230769230769,1.539994239807129,0.3343947525342874,0.36153846153846153,8.82999849319458
23,0.346654740608229,0.38461538461538464,1.5148561000823975,0.34050089445438286,0.3769230769230769,9.054978609085083
24,0.34819320214669053,0.36923076923076925,1.6089937686920166,0.33432319618366135,0.36923076923076925,9.542977809906006
25,0.3497078115682767,0.3923076923076923,1.5160939693450928,0.33588550983899823,0.36153846153846153,9.736659526824951
