,KNN,,,FKNN,,
k,Avg Score,Best Score,Time,Avg Score,Best Score,Time
1,0.6756896698073168,0.7337662337662337,1.3059988021850586,0.6756896698073168,0.7337662337662337,6.19401741027832
2,0.7108734402852049,0.7597402597402597,1.2940032482147217,0.6848484848484848,0.7647058823529411,5.8270018100738525
3,0.6900263135557254,0.7467532467532467,1.2619984149932861,0.7056701468466174,0.7402597402597403,5.9120025634765625
4,0.7174433409727528,0.738562091503268,1.2510004043579102,0.7108904167727698,0.7712418300653595,5.965998649597168
5,0.7108734402852049,0.7402597402597403,1.317000389099121,0.7187080892963246,0.7712418300653595,6.094002723693848
6,0.7226211696799931,0.7581699346405228,1.2539997100830078,0.7251846193022663,0.7792207792207793,6.995001792907715
7,0.7161616161616161,0.7647058823529411,1.2850022315979004,0.7213309566250742,0.7647058823529411,6.313003063201904
8,0.7317375435022493,0.7727272727272727,1.2970035076141357,0.7252185722773958,0.7662337662337663,6.549999237060547
9,0.7330277565571682,0.7922077922077922,1.2790005207061768,0.7291316526610643,0.7727272727272727,6.895999431610107
10,0.7356081826670061,0.7987012987012987,1.3439981937408447,0.7225787284610814,0.7662337662337663,6.719996690750122
11,0.7408114761055937,0.8051948051948052,1.3380029201507568,0.7239028944911298,0.7662337662337663,6.742995500564575
12,0.7343349460996521,0.8051948051948052,1.3279991149902344,0.727807486631016,0.7727272727272727,6.61099910736084
13,0.7330362448009506,0.7987012987012987,1.3199975490570068,0.7251931075460487,0.7857142857142857,6.811999797821045
14,0.7408539173245055,0.7843137254901961,1.3109984397888184,0.7278159748747984,0.7792207792207793,6.9270055294036865
15,0.7395467277820218,0.7922077922077922,1.3120005130767822,0.729097699685935,0.7857142857142857,7.2659995555877686
16,0.7434598081656905,0.7922077922077922,1.4089906215667725,0.7252015957898311,0.7727272727272727,6.981999397277832
17,0.7473559120617944,0.7987012987012987,1.3320002555847168,0.730413377472201,0.7792207792207793,7.009004592895508
18,0.7434767846532552,0.7922077922077922,1.3330004215240479,0.733019268313386,0.7843137254901961,7.111993074417114
19,0.7343349460996519,0.7857142857142857,1.298999309539795,0.7317120787709024,0.7843137254901961,7.097001552581787
20,0.7317714964773788,0.7908496732026143,1.3330039978027344,0.7304133774722009,0.7843137254901961,7.292999982833862
21,0.7356676003734826,0.7843137254901961,1.402996301651001,0.7291146761734997,0.7777777777777778,7.3790082931518555
22,0.742203548085901,0.803921568627451,1.3470003604888916,0.7330192683133859,0.7712418300653595,7.400007009506226
23,0.7343688990747814,0.7662337662337663,1.2279975414276123,0.7304218657159833,0.7777777777777778,7.489997148513794
24,0.7239453357100416,0.7647058823529411,1.4069976806640625,0.7369238604532722,0.7727272727272727,7.371004104614258
25,0.7252270605211781,0.7597402597402597,1.329005479812622,0.7317035905271199,0.7727272727272727,7.617998123168945
